,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
4164,Ir57Ni3Ta40,Ir57 Ni3 Ta40,-0.002206164,0.002721113,0.041453195,1.9113,0.473275103,7.43,2.776905088,3,0,183.703644,31.59129032,1.39,0.068318699,60.43,9.601663848,8.30E-08,111.03,63.06956116,2929.07,474.920258,-0.579687296,0.095192765,0,0.258448358,0.646358877,0.39405211,0.035540255,0.194712242,-0.103181731
4165,Ir57Ni4Ta39,Ir57 Ni4 Ta39,-0.000751082,0.00298257,0.045490524,1.9154,0.46649712,7.48,2.759229725,3,0,182.4810992,35.79020834,1.389,0.067547878,60.58,9.504768351,8.23E-08,111.37,62.24407672,2913.45,497.1272045,-0.579900425,0.095602294,0,0.261950287,0.642447419,0.410010029,0.036596669,0.192358246,-0.101063955
4166,Ir57Ni5Ta38,Ir57 Ni5 Ta38,0.000703759,0.00329868,0.031363569,1.9195,0.459912801,7.53,2.741238495,3,0,181.2585544,39.39137074,1.388,0.066786463,60.73,9.408590901,8.17E-08,111.71,61.45013186,2897.83,517.1197522,-0.579683829,0.096015362,0,0.265482477,0.63850216,0.425116764,0.037579168,0.190107744,-0.099119439
4167,Ir57Ni6Ta37,Ir57 Ni6 Ta37,0.00215836,0.003669445,0.017261494,1.9236,0.453504127,7.58,2.722892105,3,0,180.0360096,42.55943694,1.387,0.066032336,60.88,9.312868376,8.11E-08,112.05,60.68550139,2882.21,535.2353254,-0.579056555,0.096432015,0,0.269045323,0.634522662,0.439637039,0.038493047,0.187980499,-0.097377242
4168,Ir57Ni7Ta36,Ir57 Ni7 Ta36,0.00361272,0.004094863,0.003499271,1.9277,0.447254357,7.63,2.704150631,3,0,178.8134648,45.39589022,1.386,0.065283468,61.03,9.217347203,8.04E-08,112.39,59.94815092,2866.59,551.7362731,-0.57802256,0.0968523,0,0.272639225,0.630508475,0.453755,0.039342726,0.185987461,-0.095851712
4169,Ir57Ni8Ta35,Ir57 Ni8 Ta35,0.005066839,0.005066839,0.011248583,1.9318,0.441147849,7.68,2.68497317,3,0,177.59092,47.96880275,1.385,0.064537903,61.18,9.121780743,7.98E-08,112.73,59.23621483,2850.97,566.8311918,-0.576571456,0.097276265,0,0.276264591,0.626459144,0.467610725,0.040131925,0.184131025,-0.093247722
4170,Ir57Ni9Ta34,Ir57 Ni9 Ta34,0.006520718,0.006520718,0.02531435,1.9359,0.43516991,7.73,2.665317486,3,0,176.3683752,50.32661535,1.384,0.063793737,61.33,9.025926868,7.92E-08,113.07,58.54797703,2835.35,580.6889763,-0.57467937,0.097703957,0,0.279921837,0.622374206,0.481318294,0.040863794,0.182405348,-0.088516172
4171,Ir57Ni10Ta33,Ir57 Ni10 Ta33,0.007974356,0.007974356,0.039434782,1.94,0.429306659,7.78,2.645139647,3,0,175.1458304,52.50533878,1.383,0.063049098,61.48,8.92954564,7.85E-08,113.41,57.88185434,2819.73,593.4484348,-0.572309913,0.098135427,0,0.283611384,0.618253189,0.494975908,0.041541012,0.18079677,-0.083964265
4172,Ir57Ni11Ta32,Ir57 Ni11 Ta32,0.009427753,0.009427753,0.045460606,1.9441,0.423544895,7.83,2.624393649,3,0,173.9232856,54.53266061,1.382,0.062302131,61.63,8.832397068,7.79E-08,113.75,57.23638169,2804.11,605.2250754,-0.569415303,0.098570724,0,0.287333662,0.614095614,0.50867215,0.042165864,0.179284372,-0.079556298
4173,Ir57Ni12Ta31,Ir57 Ni12 Ta31,0.01088091,0.01088091,0.045460606,1.9482,0.417871994,7.88,2.603031013,3,0,172.7007408,56.43044816,1.381,0.061550978,61.78,8.734238879,7.73E-08,114.09,56.6101993,2788.49,616.1160238,-0.56593766,0.099009901,0,0.291089109,0.60990099,0.522490203,0.042740299,0.177840699,-0.075246928
4174,Ir57Ni13Ta30,Ir57 Ni13 Ta30,0.012333825,0.012333825,0.049665548,1.9523,0.412275794,7.93,2.581000355,3,0,171.478196,58.21635563,1.38,0.060793764,61.93,8.634824264,7.67E-08,114.43,56.00204118,2772.87,626.2036676,-0.561810465,0.099453008,0,0.29487817,0.605668821,0.536510948,0.043265979,0.176432668,-0.070982654
4175,Ir57Ni14Ta29,Ir57 Ni14 Ta29,0.013786501,0.013786501,0.057154761,1.9564,0.406744505,7.98,2.558246906,3,0,170.2556512,59.90490063,1.379,0.060028578,62.08,8.533899541,7.60E-08,114.77,55.41072498,2757.25,635.5584079,-0.5569602,0.0999001,0,0.298701299,0.601398601,0.550815442,0.043744319,0.175022656,-0.066703482
4176,Ir57Ni15Ta28,Ir57 Ni15 Ta28,0.015238935,0.015238935,0.066833126,1.9605,0.401266607,8.03,2.534711994,3,0,169.0331064,61.50821094,1.378,0.059253454,62.23,8.431201692,7.54E-08,115.11,54.83514288,2741.63,644.2407733,-0.551308162,0.100351229,0,0.302558956,0.597089814,0.565487074,0.04417651,0.173569759,-0.06374393
4177,Ir57Ni16Ta27,Ir57 Ni16 Ta27,0.016691129,0.016691129,0.07788881,1.9646,0.395830769,8.08,2.510332446,3,0,167.8105616,63.03655808,1.377,0.058466351,62.38,8.326455712,7.48E-08,115.45,54.27425346,2726.01,652.3030651,-0.544772415,0.100806452,0,0.306451613,0.592741935,0.58061361,0.044563551,0.172031215,-0.061570264
4178,Ir57Ni17Ta26,Ir57 Ni17 Ta26,0.018143082,0.018143082,0.089814624,1.9687,0.390425752,8.13,2.485039926,3,0,166.5880168,64.49874818,1.376,0.057665136,62.53,8.219371704,7.41E-08,115.79,53.72707431,2710.39,659.7906553,-0.537269881,0.101265823,0,0.310379747,0.58835443,0.596289265,0.044906266,0.17036394,-0.059181788
4179,Ir57Ni18Ta25,Ir57 Ni18 Ta25,0.019594794,0.019594794,0.102306728,1.9728,0.385040322,8.18,2.458760165,3,0,165.365472,65.90241481,1.375,0.056847553,62.68,8.109641637,7.35E-08,116.13,53.19267528,2694.77,666.7430201,-0.528718515,0.1017294,0,0.314343845,0.583926755,0.612616944,0.045205317,0.168526141,-0.056512222
4180,Ir57Ni19Ta24,Ir57 Ni19 Ta24,0.021046266,0.021046266,0.115181017,1.9769,0.379663163,8.23,2.431412081,3,0,164.1429272,67.25424252,1.374,0.056011203,62.83,7.996935688,7.29E-08,116.47,52.67017238,2679.15,673.1945717,-0.519039538,0.102197241,0,0.318344405,0.579458355,0.629710779,0.045461221,0.166478956,-0.053499179
4181,Ir57Ni20Ta23,Ir57 Ni20 Ta23,0.022497497,0.022497497,0.12832251,1.981,0.374282779,8.28,2.402906748,3,0,162.9203824,68.56014059,1.373,0.055153513,62.98,7.88089803,7.22E-08,116.81,52.1587221,2663.53,679.1753303,-0.50815966,0.102669405,0,0.32238193,0.574948665,0.647699109,0.045674355,0.164188059,-0.050086424
4182,Ir57Ni21Ta22,Ir57 Ni21 Ta22,0.023948488,0.023948488,0.141656862,1.9851,0.368887394,8.33,2.373146195,3,0,161.6978376,69.82538013,1.372,0.054271697,63.13,7.761141953,7.16E-08,117.15,51.6575161,2647.91,684.7114726,-0.496013276,0.103145952,0,0.326456937,0.570397112,0.666728079,0.045844967,0.161625173,-0.046226097
4183,Ir57Ni22Ta21,Ir57 Ni22 Ta21,0.025399237,0.025399237,0.15513435,1.9892,0.363464846,8.38,2.342021977,3,0,160.4752928,71.05470391,1.371,0.053362719,63.28,7.637244099,7.10E-08,117.49,51.16577629,2632.29,689.8257788,-0.482544538,0.103626943,0,0.330569948,0.565803109,0.686966084,0.045973179,0.158769433,-0.041880824
4184,Ir57Ni23Ta20,Ir57 Ni23 Ta20,0.026849746,0.026849746,0.168720676,1.9933,0.358002469,8.43,2.309413473,3,0,159.252748,72.25241556,1.37,0.052423244,63.43,7.50873761,7.03E-08,117.83,50.68275007,2616.67,694.5379988,-0.467709284,0.104112441,0,0.334721499,0.561166059,0.708609365,0.046058993,0.155608539,-0.037025684
4185,Ir57Ni24Ta19,Ir57 Ni24 Ta19,0.028300015,0.028300015,0.18239152,1.9974,0.352486963,8.48,2.275185836,3,0,158.0302032,73.42245299,1.369,0.051449576,63.58,7.375103854,6.97E-08,118.17,50.20770584,2601.05,698.8651515,-0.451476752,0.10460251,0,0.338912134,0.556485356,0.731889163,0.046102289,0.152139673,-0.031649959
4186,Ir57Ni25Ta18,Ir57 Ni25 Ta18,0.029750042,0.029750042,0.196129209,2.0015,0.346904244,8.53,2.23918751,3,0,156.8076584,74.56844955,1.368,0.050437589,63.73,7.235762328,6.91E-08,118.51,49.73992859,2585.43,702.8217675,-0.433831017,0.105097215,0,0.343142407,0.551760378,0.757081015,0.046102828,0.14837013,-0.027313267
4187,Ir57Ni26Ta17,Ir57 Ni26 Ta17,0.031199829,0.031199829,0.20992062,2.0056,0.341239278,8.58,2.201247172,3,0,155.5851136,75.69378585,1.367,0.049382639,63.88,7.09005818,6.85E-08,118.85,49.27871557,2569.81,706.4200848,-0.414772136,0.105596621,0,0.347412883,0.546990496,0.784517025,0.04606025,0.144317661,-0.023519244
4188,Ir57Ni27Ta16,Ir57 Ni27 Ta16,0.032649375,0.032649375,0.223755819,2.0097,0.335475884,8.63,2.161169953,3,0,154.3625688,76.80163402,1.366,0.04827945,64.03,6.937246588,6.78E-08,119.19,48.8233719,2554.19,709.6702027,-0.394316909,0.106100796,0,0.351724138,0.542175066,0.814602302,0.045974068,0.140010518,-0.019271013
4189,Ir57Ni28Ta15,Ir57 Ni28 Ta15,0.034098681,0.034098681,0.237627159,2.0138,0.329596505,8.68,2.11873269,3,0,153.140024,77.89499624,1.365,0.047121976,64.18,6.776472915,6.72E-08,119.53,48.37320627,2538.57,712.5802003,-0.372499258,0.106609808,0,0.356076759,0.537313433,0.847837374,0.045843668,0.135487224,-0.014626246
4190,Ir57Ni29Ta14,Ir57 Ni29 Ta14,-0.004616687,0.034941806,0.228375908,2.0179,0.323581934,8.73,2.073677894,3,0,151.9174792,78.97673882,1.364,0.045903217,64.33,6.606747116,6.66E-08,119.87,47.9275263,2522.95,715.1562211,-0.349370137,0.107123728,0,0.360471344,0.532404928,0.884849301,0.045668295,0.130796078,-0.009660713
4191,Ir57Ni30Ta13,Ir57 Ni30 Ta13,-0.02671636,0.034748987,0.214527905,2.022,0.317410989,8.78,2.025705973,3,0,150.6949344,80.04962265,1.363,0.044614978,64.48,6.426910162,6.59E-08,120.21,47.48563391,2507.33,717.4025279,-0.324996956,0.107642626,0,0.364908504,0.52744887,0.926435739,0.04544705,0.125994442,-0.004467769
4192,Ir57Ni31Ta12,Ir57 Ni31 Ta12,-0.033612892,0.033612892,0.200720923,2.0261,0.311060115,8.83,1.974465047,3,0,149.4723896,81.11633117,1.362,0.043247551,64.63,6.235589125,6.53E-08,120.55,47.04682024,2491.71,719.321528,-0.299462435,0.108166577,0,0.369388859,0.522444565,0.973628763,0.045178873,0.121147811,0.000842725
4193,Ir57Ni32Ta11,Ir57 Ni32 Ta11,-0.032210413,0.032210413,0.186964049,2.0302,0.304502893,8.88,1.919537345,3,0,148.2498448,82.17949628,1.361,0.041789271,64.78,6.031135767,6.47E-08,120.89,46.61036029,2476.09,720.9137702,-0.272862798,0.108695652,0,0.373913043,0.517391304,1.027789682,0.04486253,0.116328702,0.006146128
4194,Ir57Ni33Ta10,Ir57 Ni33 Ta10,-0.030807755,0.030807755,0.173269219,2.0343,0.297709432,8.93,1.860420664,3,0,147.0273,83.24172311,1.36,0.040225899,64.93,5.811540429,6.41E-08,121.23,46.17550708,2460.47,722.1779122,-0.245305199,0.109229929,0,0.378481704,0.512288367,1.090754045,0.044496599,0.111615307,0.011305517
4195,Ir57Ni34Ta9,Ir57 Ni34 Ta9,-0.029404916,0.029404916,0.1596524,2.0384,0.290645599,8.98,1.796502466,3,0,145.8047552,84.3056139,1.359,0.038539721,65.08,5.57430761,6.34E-08,121.57,45.74148511,2444.85,723.1106578,-0.216904182,0.109769484,0,0.383095499,0.507135016,1.165060955,0.044079437,0.107089856,0.016175136
4196,Ir57Ni35Ta8,Ir57 Ni35 Ta8,-0.028001898,0.028001898,0.146135401,2.0425,0.28327203,9.03,1.727022612,3,0,144.5822104,85.37379181,1.358,0.036708197,65.23,5.316269771,6.28E-08,121.91,45.3074832,2429.23,723.706661,-0.187776927,0.110314396,0,0.387755102,0.501930502,1.254330277,0.043609163,0.102836515,0.019672267
4197,Ir57Ni36Ta7,Ir57 Ni36 Ta7,-0.0265987,0.0265987,0.132748718,2.0466,0.27554285,9.08,1.651017915,3,0,143.3596656,86.4489249,1.357,0.034701838,65.38,5.03329646,6.22E-08,122.25,44.87264628,2413.61,723.9583941,-0.158036928,0.110864745,0,0.392461197,0.496674058,1.363912833,0.043083616,0.098938564,0.021959952
4198,Ir57Ni37Ta6,Ir57 Ni37 Ta6,-0.025195322,0.025195322,0.119536141,2.0507,0.267403968,9.13,1.567236088,3,0,142.1371208,87.533751,1.356,0.032480677,65.53,4.719815192,6.15E-08,122.59,44.43606613,2397.99,723.8559738,-0.127785626,0.111420613,0,0.397214485,0.491364903,1.502076625,0.042500314,0.095474461,0.023522454
4199,Ir57Ni38Ta5,Ir57 Ni38 Ta5,-0.023791764,0.023791764,0.106562449,2.0548,0.258790769,9.18,1.473995207,3,0,140.914576,88.63110386,1.355,0.029988007,65.68,4.367967112,6.09E-08,122.93,43.99677065,2382.37,723.3869403,-0.097101378,0.111982083,0,0.402015677,0.48600224,1.682328752,0.041856403,0.092512235,0.024243383
4200,Ir57Ni39Ta4,Ir57 Ni39 Ta4,-0.022388026,0.022388026,0.093926685,2.0589,0.24962492,9.23,1.368938675,3,0,139.6920312,89.74394125,1.354,0.027138141,65.83,3.965980188,6.03E-08,123.27,43.5537114,2366.75,722.5359799,-0.066025004,0.11254924,0,0.406865504,0.480585256,1.928387489,0.041148583,0.090101496,0.02404187
4201,Ir57Ni40Ta3,Ir57 Ni40 Ta3,-0.020984109,0.020984109,0.081785628,2.063,0.239809824,9.28,1.248569777,3,0,138.4694864,90.87537549,1.353,0.023789234,65.98,3.494619969,5.96E-08,123.61,43.10574905,2351.13,721.2845799,-0.03454101,0.113122172,0,0.411764706,0.475113122,2.286176923,0.040373028,0.088262248,0.022891201
4202,Ir57Ni41Ta2,Ir57 Ni41 Ta2,-0.019580012,0.019580012,0.070395707,2.0671,0.229223918,9.33,1.10725633,3,0,137.2469416,92.02870741,1.352,0.019669596,66.13,2.917844685,5.90E-08,123.95,42.65163609,2335.51,719.6106027,-0.002553539,0.113700966,0,0.416714042,0.469584991,2.858025335,0.039525273,0.086969687,0.020842691
4203,Ir57Ni42Ta1,Ir57 Ni42 Ta1,-0.018175735,0.018175735,0.0601849,2.0712,0.217710436,9.38,0.934690435,3,0,136.0243968,93.20746427,1.351,0.014090988,66.28,2.148516965,5.84E-08,124.29,42.1899963,2319.89,717.4877589,0.03014377,0.114285714,0,0.421714286,0.464,3.928522961,0.038600065,0.086134459,0.018055664
4204,Ir57Ni43Ta0,Ir57 Ni43,-0.016771278,0.016771278,0.051854497,2.0753,0.205060967,9.43,0.707106781,3,0,134.801852,94.41544301,1.35,0,66.43,0.707106781,5.78E-08,124.63,41.71930009,2304.27,714.8849558,0.063904443,0.114876508,0,0.426766226,0.458357266,6.676225343,0.037591173,0.085578702,0.014833908
4205,Ir58Ni0Ta42,Ir58 Ta42,-0.005860241,0.005860241,0.012121831,1.906,0.494974747,7.32,2.828427125,3,0,187.4839696,7.96847117,1.392,0.070710678,60.12,9.899494937,8.40E-08,110.94,65.76093065,2970.42,389.6158364,-0.57063318,0.09380863,0,0.249530957,0.656660413,0.331575647,0.031778699,0.200139746,-0.107213427
4206,Ir58Ni1Ta41,Ir58 Ni1 Ta41,-0.004404582,0.004416336,0.022767682,1.9101,0.487425636,7.37,2.810492768,3,0,186.2614248,19.83397981,1.391,0.069877914,60.27,9.795764617,8.33E-08,111.28,64.82269224,2954.8,421.7731282,-0.571948321,0.094206312,0,0.252943947,0.652849741,0.357573802,0.033079478,0.197567927,-0.104668757
4207,Ir58Ni2Ta40,Ir58 Ni2 Ta40,-0.002949164,0.003027084,0.028284271,1.9142,0.480130563,7.42,2.792364105,3,0,185.03888,26.592478,1.39,0.069061388,60.42,9.693596792,8.27E-08,111.62,63.9236988,2939.18,449.8073859,-0.572669129,0.094607379,0,0.256385998,0.649006623,0.377230045,0.03428351,0.194988233,-0.102121265
4208,Ir58Ni3Ta39,Ir58 Ni3 Ta39,-0.001493987,0.002803056,0.037416574,1.9183,0.473066415,7.47,2.773997951,3,0,183.8163352,31.72210536,1.389,0.068258512,60.57,9.592673712,8.21E-08,111.96,63.06100976,2923.56,474.5906072,-0.572867179,0.095011876,0,0.259857482,0.645130641,0.39472658,0.035400278,0.192450772,-0.099651945
4209,Ir58Ni4Ta38,Ir58 Ni4 Ta38,-3.91E-05,0.003104816,0.039795395,1.9224,0.466212003,7.52,2.755351685,3,0,182.5937904,35.94585466,1.388,0.067466862,60.72,9.492696289,8.14E-08,112.3,62.23196001,2907.94,496.7290544,-0.572595761,0.095419847,0,0.263358779,0.641221374,0.410959285,0.036437423,0.189995262,-0.097323872
4210,Ir58Ni5Ta37,Ir58 Ni5 Ta37,0.001415646,0.00346123,0.026418917,1.9265,0.459547805,7.57,2.736382817,3,0,181.3712456,39.57000456,1.387,0.066684151,60.87,9.393380494,8.08E-08,112.64,61.43412611,2892.32,516.6650417,-0.571890636,0.095831337,0,0.266890273,0.63727839,0.426363843,0.037401195,0.187651445,-0.095182963
4211,Ir58Ni6Ta36,Ir58 Ni6 Ta36,0.002870101,0.003872298,0.014568627,1.9306,0.453055739,7.62,2.717048572,3,0,180.1487008,42.75986923,1.386,0.065908204,61.02,9.294454144,8.02E-08,112.98,60.66529717,2876.7,534.7331448,-0.570770757,0.096246391,0,0.270452358,0.633301251,0.441207081,0.038296763,0.185439393,-0.093258718
4212,Ir58Ni7Ta35,Ir58 Ni7 Ta35,0.004324316,0.004338019,0.011248583,1.9347,0.446718964,7.67,2.697305492,3,0,178.926156,45.61731378,1.385,0.065136931,61.17,9.195653985,7.96E-08,113.32,59.92344986,2861.08,551.1936347,-0.569239032,0.096665056,0,0.274045433,0.629289512,0.455675428,0.039128446,0.183369772,-0.091564993
4213,Ir58Ni8Ta34,Ir58 Ni8 Ta34,0.00577829,0.00577829,0.020995626,1.9388,0.440521713,7.72,2.677109047,3,0,177.7036112,48.2106585,1.384,0.064368309,61.32,9.096722997,7.89E-08,113.66,59.20672668,2845.46,566.2535414,-0.567283152,0.097087379,0,0.277669903,0.625242718,0.469911547,0.039899876,0.181444125,-0.086473345
4214,Ir58Ni9Ta33,Ir58 Ni9 Ta33,0.007232023,0.007232023,0.030912062,1.9429,0.434449132,7.77,2.656413237,3,0,176.4810664,50.58851896,1.383,0.063600358,61.47,8.997407847,7.83E-08,114,58.51341708,2829.84,580.0805463,-0.56487654,0.097513408,0,0.281326182,0.62116041,0.484032497,0.040614131,0.179655228,-0.081596488
4215,Ir58Ni10Ta32,Ir58 Ni10 Ta32,0.008685516,0.008685516,0.041096093,1.947,0.428487145,7.82,2.635170187,3,0,175.2585216,52.787037,1.382,0.062831126,61.62,8.897456462,7.77E-08,114.34,57.84194093,2814.22,592.8124947,-0.561979441,0.097943193,0,0.285014691,0.617042116,0.498139936,0.041273823,0.17798757,-0.076906907
4216,Ir58Ni11Ta31,Ir58 Ni11 Ta31,0.010138768,0.010138768,0.048492054,1.9511,0.422622329,7.87,2.613329726,3,0,174.0359768,54.83400391,1.381,0.062058669,61.77,8.796615629,7.70E-08,114.68,57.19083407,2798.6,604.5641135,-0.558540185,0.098376783,0,0.288735858,0.612887359,0.512326469,0.041881178,0.176418004,-0.072365637
4217,Ir58Ni12Ta30,Ir58 Ni12 Ta30,0.011591779,0.011591779,0.056274896,1.9552,0.416841794,7.92,2.590838928,3,0,172.813432,56.75137277,1.38,0.061281031,61.92,8.694628602,7.64E-08,115.02,56.55873547,2782.98,615.4318819,-0.554496641,0.098814229,0,0.292490119,0.608695652,0.526679978,0.042438093,0.174916575,-0.067923736
4218,Ir58Ni13Ta29,Ir58 Ni13 Ta29,0.01304455,0.01304455,0.063770422,1.9593,0.411133084,7.97,2.567641623,3,0,171.5908872,58.55687146,1.379,0.06049623,62.07,8.591232644,7.58E-08,115.36,55.94437591,2767.36,625.4976411,-0.549777868,0.099255583,0,0.296277916,0.604466501,0.541286851,0.042946179,0.173447566,-0.063523956
4219,Ir58Ni14Ta28,Ir58 Ni14 Ta28,0.01449708,0.01449708,0.071180522,1.9634,0.405484065,8.02,2.543677855,3,0,170.3683424,60.26508312,1.378,0.059702231,62.22,8.486156461,7.51E-08,115.7,55.34656786,2751.74,634.8313216,-0.54430596,0.099700897,0,0.300099701,0.600199402,0.556234616,0.043406803,0.171970744,-0.060035397
4220,Ir58Ni15Ta27,Ir58 Ni15 Ta27,0.015949369,0.015949369,0.080415587,1.9675,0.399882837,8.07,2.518883278,3,0,169.1457976,61.88819544,1.377,0.058896935,62.37,8.379117453,7.45E-08,116.04,54.76419644,2736.12,643.4930383,-0.537998081,0.100150225,0,0.303955934,0.595893841,0.571614302,0.043821113,0.170442793,-0.05785638
4221,Ir58Ni16Ta26,Ir58 Ni16 Ta26,0.017401418,0.017401418,0.090921211,1.9716,0.394317633,8.12,2.493188477,3,0,167.9232528,63.43653615,1.376,0.05807815,62.52,8.26981873,7.39E-08,116.38,54.19621124,2720.5,651.5347212,-0.530768656,0.100603622,0,0.307847082,0.591549296,0.587522733,0.044190062,0.168818918,-0.055517492
4222,Ir58Ni17Ta25,Ir58 Ni17 Ta25,0.018853225,0.018853225,0.102306728,1.9757,0.388776727,8.17,2.466518191,3,0,166.700708,64.91896527,1.375,0.05724357,62.67,8.157945801,7.33E-08,116.72,53.6416189,2704.88,659.0014021,-0.522531689,0.101061142,0,0.311773623,0.587165235,0.604064913,0.044514431,0.167054561,-0.052948679
4223,Ir58Ni18Ta24,Ir58 Ni18 Ta24,0.020304793,0.020304793,0.114309521,1.9798,0.383248338,8.22,2.438790427,3,0,165.4781632,66.34316899,1.374,0.056390747,62.82,8.043162849,7.26E-08,117.06,53.09947639,2689.26,665.9322389,-0.513203175,0.101522843,0,0.315736041,0.582741117,0.621356679,0.044794837,0.16510719,-0.050082503
4224,Ir58Ni19Ta23,Ir58 Ni19 Ta23,0.021756119,0.021756119,0.126754356,1.9839,0.37772053,8.27,2.409915415,3,0,164.2556184,67.71588413,1.373,0.055517061,62.97,7.925108469,7.20E-08,117.4,52.56888475,2673.64,672.3613396,-0.502703542,0.101988781,0,0.319734829,0.57827639,0.639527757,0.045031751,0.162938082,-0.046856616
4225,Ir58Ni20Ta22,Ir58 Ni20 Ta22,0.023207205,0.023207205,0.139522997,1.988,0.372181107,8.32,2.379794407,3,0,163.0330736,69.04307259,1.372,0.054619686,63.12,7.803390726,7.14E-08,117.74,52.04898329,2658.02,678.3184278,-0.490960074,0.102459016,0,0.323770492,0.573770492,0.658725419,0.045225505,0.160514048,-0.043216218
4226,Ir58Ni21Ta21,Ir58 Ni21 Ta21,0.02465805,0.02465805,0.152534149,1.9921,0.366617504,8.37,2.348318237,3,0,161.8105288,70.33005907,1.371,0.053695546,63.27,7.677581356,7.07E-08,118.08,51.53894424,2642.4,683.829385,-0.477909253,0.102933608,0,0.327843541,0.569222851,0.679118971,0.045376298,0.15780902,-0.039116429
4227,Ir58Ni22Ta20,Ir58 Ni22 Ta20,0.026108654,0.026108654,0.165730705,1.9962,0.361016664,8.42,2.315365617,3,0,160.587984,71.58164156,1.37,0.052741266,63.42,7.547208862,7.01E-08,118.42,51.03796754,2626.78,688.9166926,-0.463498952,0.103412616,0,0.331954498,0.564632885,0.700905383,0.0454842,0.154805441,-0.034524526
4228,Ir58Ni23Ta19,Ir58 Ni23 Ta19,0.027559018,0.027559018,0.17907168,2.0003,0.355364904,8.47,2.280801088,3,0,159.3654392,72.80218108,1.369,0.051753115,63.57,7.411750203,6.95E-08,118.76,50.54527596,2611.16,693.5997927,-0.447690424,0.103896104,0,0.336103896,0.56,0.724316468,0.045549159,0.1514954,-0.029421964
4229,Ir58Ni24Ta18,Ir58 Ni24 Ta18,0.029009141,0.029009141,0.192527054,2.0044,0.349647761,8.52,2.244472522,3,0,158.1428944,73.99567561,1.368,0.050726933,63.72,7.270620653,6.88E-08,119.1,50.06011031,2595.54,697.8953822,-0.430460015,0.104384134,0,0.340292276,0.555323591,0.749628204,0.045570996,0.14788147,-0.024842563
4230,Ir58Ni25Ta17,Ir58 Ni25 Ta17,0.030459024,0.030459024,0.20607442,2.0085,0.343849819,8.57,2.206208075,3,0,156.9203496,75.16582194,1.367,0.049658041,63.87,7.123161291,6.82E-08,119.44,49.58172477,2579.92,701.8176501,-0.411800546,0.10487677,0,0.344520189,0.550603041,0.777173014,0.045549408,0.143977215,-0.021319297
4231,Ir58Ni26Ta16,Ir58 Ni26 Ta16,0.031908665,0.031908665,0.219696761,2.0126,0.337954514,8.62,2.165812397,3,0,155.6978048,76.31606798,1.366,0.048541129,64.02,6.968623327,6.76E-08,119.78,49.10938216,2564.3,705.3784681,-0.391722318,0.105374078,0,0.348788198,0.545837724,0.807356232,0.045483966,0.139807379,-0.017330702
4232,Ir58Ni27Ta15,Ir58 Ni27 Ta15,0.033358066,0.033358066,0.233380948,2.0167,0.331943892,8.67,2.123061884,3,0,154.47526,77.44965773,1.365,0.047370119,64.17,6.806148224,6.70E-08,120.12,48.64234926,2548.68,708.5875386,-0.370253673,0.105876125,0,0.353096877,0.541026998,0.840678538,0.045374107,0.135407725,-0.01292899
4233,Ir58Ni28Ta14,Ir58 Ni28 Ta14,0.034807226,0.034807226,0.237954244,2.0208,0.325798334,8.72,2.077698651,3,0,153.2527152,78.56967051,1.364,0.046137976,64.32,6.634742043,6.63E-08,120.46,48.17989187,2533.06,711.452506,-0.347441074,0.106382979,0,0.357446809,0.536170213,0.877767099,0.045219132,0.130824594,-0.008185543
4234,Ir58Ni29Ta13,Ir58 Ni29 Ta13,-0.00458555,0.034862972,0.224251843,2.0249,0.319496221,8.77,2.029422751,3,0,152.0301704,79.67905577,1.363,0.044836473,64.47,6.453241813,6.57E-08,120.8,47.72126976,2517.44,713.9790346,-0.323348645,0.106894709,0,0.361838589,0.531266702,0.919419694,0.045018192,0.126114177,-0.003190516
4235,Ir58Ni30Ta12,Ir58 Ni30 Ta12,-0.026668538,0.034239286,0.210607587,2.029,0.313013527,8.82,1.97788199,3,0,150.8076256,80.78066445,1.362,0.043455863,64.62,6.260270531,6.51E-08,121.14,47.26573131,2501.82,716.1708547,-0.2980571,0.107411386,0,0.366272825,0.526315789,0.966668623,0.044770282,0.121341553,0.001948167
4236,Ir58Ni31Ta11,Ir58 Ni31 Ta11,-0.032921513,0.032921513,0.197033556,2.0331,0.306323319,8.87,1.92265833,3,0,149.5850808,81.87727788,1.361,0.041984444,64.77,6.054175654,6.44E-08,121.48,46.81250768,2486.2,718.0297784,-0.271661987,0.107933081,0,0.370750135,0.521316784,1.020875695,0.044474222,0.116579507,0.0071065
