,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
3882,La51Al6C43,La51 Al6 C43,0.030058924,0.037459159,0.050990195,1.7541,0.944443489,8.33,7.329379519,2.51,0.673208742,77.62528302,84.31957072,1.3705,0.814110628,62.48,40.76680678,4.62E-06,80.93,97.83682369,2298.4382,1758.197962,0.194527943,0.583090379,0.268221574,0.148688047,0,0.152511092,0.388059813,0.199932824,-0.398100484
3883,La51Al7C42,La51 Al7 C42,0.024564533,0.037765768,0.037416574,1.7447,0.932389404,8.32,7.269257546,2.51,0.668856054,77.7749914,83.58798489,1.376,0.803984439,62.33,40.33650747,4.52E-06,81.88,99.0430908,2269.7729,1744.401104,0.152934682,0.584795322,0.266081871,0.149122807,0,0.155348442,0.38377283,0.1969408,-0.38917485
3884,La51Al8C41,La51 Al8 C41,0.019061198,0.038253587,0.024494897,1.7353,0.920646055,8.31,7.212708883,2.51,0.66482176,77.92469979,82.89763448,1.3815,0.794205169,62.18,39.92581554,4.42E-06,82.83,100.2242013,2241.1076,1730.622167,0.112178503,0.586510264,0.263929619,0.149560117,0,0.157911028,0.37945297,0.194391761,-0.381044241
3885,La51Al9C40,La51 Al9 C40,0.01354892,0.038922616,0.014142136,1.7259,0.909183443,8.3,7.159551769,2.51,0.661090707,78.07440817,82.24637694,1.387,0.784747705,62.03,39.53359377,4.32E-06,83.78,101.3838456,2212.4423,1716.827718,0.07239124,0.588235294,0.261764706,0.15,0,0.160233857,0.375099225,0.19221685,-0.373544656
3886,La51Al10C39,La51 Al10 C39,0.038474567,0.038474567,0.014142136,1.7165,0.897973518,8.29,7.109622281,2.51,0.657649296,78.22411656,81.6322773,1.3925,0.775588913,61.88,39.15880812,4.22E-06,84.73,102.5253736,2183.777,1702.985197,0.033708178,0.589970501,0.259587021,0.150442478,0,0.162344424,0.370710523,0.190340212,-0.366508656
3887,La51Al11C38,La51 Al11 C38,0.033792976,0.033792976,0.018708287,1.7071,0.886989908,8.28,7.062772562,2.51,0.654485329,78.37382495,81.05358738,1.398,0.766707406,61.73,38.80051696,4.12E-06,85.68,103.651846,2155.1117,1689.062618,-0.003740255,0.591715976,0.25739645,0.150887574,0,0.164264955,0.366285721,0.188680815,-0.359773935
3888,La51Al12C37,La51 Al12 C37,0.029108916,0.029108916,0.012247449,1.6977,0.876207686,8.27,7.018869282,2.51,0.651587882,78.52353333,80.50872775,1.4035,0.758083351,61.58,38.45786182,4.02E-06,86.63,104.7660784,2126.4464,1675.028284,-0.039835004,0.59347181,0.255192878,0.151335312,0,0.166013815,0.3618236,0.187155149,-0.353190043
3889,La51Al13C36,La51 Al13 C36,0.024422388,0.024422388,0.018708287,1.6883,0.865603146,8.26,6.977792304,2.51,0.648947191,78.67324172,79.99627209,1.409,0.749698288,61.43,38.13005921,3.92E-06,87.58,105.8706787,2097.7811,1660.850515,-0.074473401,0.595238095,0.25297619,0.151785714,0,0.167606469,0.357322864,0.185680639,-0.346623575
3890,La51Al14C35,La51 Al14 C35,0.01973339,0.01973339,0.03082207,1.6789,0.855153615,8.25,6.939433529,2.51,0.646554551,78.8229501,79.51493366,1.4145,0.741534977,61.28,37.81639361,3.82E-06,88.53,106.9680784,2069.1158,1646.497377,-0.107572821,0.597014925,0.250746269,0.152238806,0,0.169056126,0.352782127,0.184179367,-0.339961952
3891,La51Al15C34,La51 Al15 C34,0.015041924,0.015655675,0.030243701,1.6695,0.844837262,8.24,6.903695891,2.51,0.644402233,78.97265849,79.06355342,1.42,0.733577258,61.13,37.51621119,3.72E-06,89.48,108.0605605,2040.4505,1631.936423,-0.13907302,0.598802395,0.248502994,0.152694611,0,0.170374221,0.348199911,0.182581647,-0.333115866
3892,La51Al16C33,La51 Al16 C33,0.010347989,0.015539125,0.021738817,1.6601,0.834632938,8.23,6.870492486,2.51,0.642483413,79.12236688,78.64108988,1.4255,0.725809927,60.98,37.22891445,3.62E-06,90.43,109.1502837,2011.7852,1617.134415,-0.168937218,0.600600601,0.246246246,0.153153153,0,0.171570753,0.343574639,0.180829071,-0.32602044
3893,La51Al17C32,La51 Al17 C32,0.005651586,0.015420106,0.020747793,1.6507,0.824520006,8.22,6.839745822,2.51,0.640792108,79.27207526,78.24661012,1.431,0.718218622,60.83,36.95395746,3.52E-06,91.38,110.2393029,1983.1199,1602.057046,-0.197152046,0.602409639,0.243975904,0.153614458,0,0.172654548,0.338904622,0.178876757,-0.318635228
3894,La51Al18C31,La51 Al18 C31,0.000952713,0.015681566,0.02807785,1.6413,0.814478195,8.21,6.811387164,2.51,0.639323121,79.42178365,77.87928217,1.4365,0.710789724,60.68,36.69084165,3.42E-06,92.33,111.3295883,1954.4546,1586.668644,-0.223726492,0.604229607,0.241691843,0.15407855,0,0.17363346,0.334188053,0.176694643,-0.310943204
3895,La51Al19C30,La51 Al19 C30,-0.003748628,0.017262321,0.039322518,1.6319,0.804487445,8.2,6.785355976,2.51,0.638071998,79.57149203,77.53836829,1.442,0.70351026,60.53,36.43911217,3.32E-06,93.28,112.423042,1925.7893,1570.931855,-0.248690037,0.606060606,0.239393939,0.154545455,0,0.174514522,0.329422995,0.174267837,-0.302948923
3896,La51Al20C29,La51 Al20 C29,-0.008452438,0.019017812,0.052001492,1.6225,0.794527758,8.19,6.761599443,2.51,0.637034988,79.72120042,77.22321934,1.4475,0.696367821,60.38,36.19835471,3.22E-06,94.23,113.5215133,1897.124,1554.807298,-0.272090188,0.607902736,0.237082067,0.155015198,0,0.175304072,0.324607371,0.171596074,-0.294676066
3897,La51Al21C28,La51 Al21 C28,0.012071475,0.01810017,0.065284377,1.6131,0.78457905,8.18,6.740072064,2.51,0.63620901,79.87090881,76.93326988,1.453,0.689350478,60.23,35.96819268,3.12E-06,95.18,114.6268124,1868.4587,1538.253181,-0.293989604,0.609756098,0.234756098,0.155487805,0,0.176007847,0.319738946,0.168692446,-0.286164573
3898,La51Al22C27,La51 Al22 C27,0.007472918,0.015737937,0.056817734,1.6037,0.774620992,8.17,6.720735318,2.51,0.635591631,80.02061719,76.6680341,1.4585,0.682446709,60.08,35.74828477,3.02E-06,96.13,115.7407237,1839.7934,1521.22488,-0.314463011,0.611620795,0.232415902,0.155963303,0,0.176631064,0.314815318,0.165581588,-0.277467557
3899,La51Al23C26,La51 Al23 C26,0.002871892,0.013550439,0.049277326,1.5943,0.764632853,8.16,6.703557386,2.51,0.635181042,80.17032558,76.4271025,1.464,0.675645328,59.93,35.53832287,2.92E-06,97.08,116.8650177,1811.1281,1503.674453,-0.333594075,0.613496933,0.23006135,0.156441718,0,0.177178476,0.309833895,0.162297508,-0.268648163
3900,La51Al24C25,La51 Al24 C25,-0.001731602,0.011537677,0.04503615,1.5849,0.754593324,8.15,6.688512931,2.51,0.634976046,80.32003396,76.21013909,1.4695,0.668935414,59.78,35.33803022,2.82E-06,98.03,118.0014623,1782.4628,1485.550092,-0.351472367,0.615384615,0.227692308,0.156923077,0,0.17765443,0.304791878,0.158881252,-0.259776523
3901,La51Al25C24,La51 Al25 C24,-0.006337566,0.011291875,0.04503615,1.5755,0.744480334,8.14,6.675582937,2.51,0.634976046,80.46974235,76.01687938,1.475,0.662306247,59.63,35.14715986,2.72E-06,98.98,119.1518348,1753.7975,1466.795485,-0.36819053,0.617283951,0.225308642,0.157407407,0,0.178062898,0.29968624,0.155378564,-0.250926903
3902,La51Al26C23,La51 Al26 C23,-0.010945998,0.011543303,0.049277326,1.5661,0.73427085,8.13,6.664754596,2.51,0.635181042,80.61945074,75.84712883,1.4805,0.655747238,59.48,34.96549339,2.62E-06,99.93,120.3179319,1725.1322,1447.349077,-0.383841718,0.619195046,0.222910217,0.157894737,0,0.178407508,0.294513695,0.151837671,-0.242175127
3903,La51Al27C22,La51 Al27 C22,0.005721456,0.014730554,0.056817734,1.5567,0.723940645,8.12,6.656021245,2.51,0.635591631,80.76915912,75.70076194,1.486,0.649247867,59.33,34.79283988,2.52E-06,100.88,121.5015816,1696.4669,1427.14319,-0.398517358,0.621118012,0.220496894,0.158385093,0,0.178691565,0.289270675,0.148307277,-0.233596311
3904,La51Al28C21,La51 Al28 C21,0.001990086,0.016926376,0.066545134,1.5473,0.713464051,8.11,6.649382356,2.51,0.63620901,80.91886751,75.57772186,1.4915,0.642797616,59.18,34.62903504,2.42E-06,101.83,122.7046534,1667.8016,1406.102992,-0.412305253,0.62305296,0.218068536,0.158878505,0,0.178918059,0.28395329,0.144834838,-0.225262947
3905,La51Al29C20,La51 Al29 C20,-0.001737045,0.01895417,0.057037307,1.5379,0.702813663,8.1,6.644843571,2.51,0.637034988,81.06857589,75.47802057,1.497,0.636385896,59.03,34.47394062,2.32E-06,102.78,123.9290701,1639.1363,1384.145243,-0.425288027,0.625,0.215625,0.159375,0,0.17908967,0.27855729,0.141465132,-0.21724332
3906,La51Al30C19,La51 Al30 C19,-0.005459937,0.020813937,0.046651167,1.5285,0.691960007,8.09,6.642416795,2.51,0.638071998,81.21828428,75.40173965,1.5025,0.630001978,58.88,34.327444,2.22E-06,103.73,125.1768192,1610.471,1361.176788,-0.437541898,0.626959248,0.213166144,0.159874608,0,0.179208751,0.27307802,0.138239144,-0.209600252
3907,La51Al31C18,La51 Al31 C18,-0.009178589,0.022505677,0.038722194,1.5191,0.680871152,8.08,6.642120333,2.51,0.639323121,81.36799267,75.34903159,1.508,0.623634917,58.73,34.189458,2.12E-06,104.68,126.4499653,1581.8057,1337.092704,-0.449135746,0.628930818,0.210691824,0.160377358,0,0.179277316,0.267510361,0.135193239,-0.202390157
3908,La51Al32C17,La51 Al32 C17,-0.012893003,0.02402939,0.034964056,1.5097,0.669512246,8.07,6.643979086,2.51,0.640792108,81.51770105,75.32012173,1.5135,0.61727347,58.58,34.05992091,2.02E-06,105.63,127.7506628,1553.1404,1311.774006,-0.46013046,0.630914826,0.208201893,0.160883281,0,0.179296989,0.26184867,0.132358603,-0.195662348
3909,La51Al33C16,La51 Al33 C16,0.010702176,0.022788708,0.036681905,1.5003,0.657844974,8.06,6.648024812,2.51,0.642483413,81.66740944,75.31531083,1.519,0.610906003,58.43,33.93879672,1.92E-06,106.58,129.0811701,1524.4751,1285.084775,-0.47057851,0.632911392,0.205696203,0.161392405,0,0.179268956,0.256086698,0.129760918,-0.189458592
3910,La51Al34C15,La51 Al34 C15,0.007109556,0.019732678,0.043227758,1.4909,0.645826891,8.05,6.654296433,2.51,0.644402233,81.81711782,75.33497838,1.5245,0.604520401,58.28,33.82607559,1.82E-06,107.53,130.4438642,1495.8098,1256.868503,-0.480523716,0.634920635,0.203174603,0.161904762,0,0.179193871,0.250217503,0.127420223,-0.183812848
3911,La51Al35C14,La51 Al35 C14,0.003521175,0.016508621,0.052836692,1.4815,0.633410622,8.04,6.662840432,2.51,0.646554551,81.96682621,75.37958656,1.53,0.598103952,58.13,33.72177456,1.72E-06,108.48,131.8412572,1467.1445,1226.943389,-0.490001171,0.636942675,0.200636943,0.162420382,0,0.179071734,0.244233333,0.125350932,-0.178751172
3912,La51Al36C13,La51 Al36 C13,-6.30E-05,0.013116537,0.064146652,1.4721,0.620542874,8.03,6.67371131,2.51,0.648947191,82.1165346,75.44968516,1.5355,0.591643228,57.98,33.62593852,1.62E-06,109.43,133.2760142,1438.4792,1195.096168,-0.49903729,0.638977636,0.198083067,0.162939297,0,0.178901717,0.238125493,0.123561967,-0.17429174
3913,La51Al37C12,La51 Al37 C12,-0.003642868,0.011830357,0.0601849,1.4627,0.607163195,8.02,6.686972135,2.51,0.651587882,82.26624298,75.5459173,1.541,0.585123945,57.83,33.53864143,1.52E-06,110.38,134.7509728,1409.8139,1161.073872,-0.507649951,0.641025641,0.195512821,0.163461538,0,0.178681907,0.231884179,0.122056969,-0.170444962
3914,La51Al38C11,La51 Al38 C11,-0.007218531,0.011275645,0.046427961,1.4533,0.593202424,8.01,6.702695184,2.51,0.654485329,82.41595137,75.66902627,1.5465,0.578530804,57.68,33.45998792,1.42E-06,111.33,136.2691652,1381.1486,1124.572601,-0.515848692,0.643086817,0.192926045,0.163987138,0,0.178408944,0.225498272,0.12083456,-0.167213659
3915,La51Al39C10,La51 Al39 C10,-0.002872493,0.00992284,0.032998316,1.4439,0.578580684,8,6.720962696,2.51,0.657649296,82.56565975,75.81986347,1.552,0.57184731,57.53,33.39011519,1.32E-06,112.28,137.8338428,1352.4833,1085.221812,-0.523634954,0.64516129,0.190322581,0.164516129,0,0.178077498,0.218955077,0.119888626,-0.164593287
3916,La51Al40C9,La51 Al40 C9,-0.006203785,0.010224914,0.020548047,1.4345,0.563204788,7.99,6.741867745,2.51,0.661090707,82.71536814,75.99939779,1.5575,0.565055551,57.38,33.32919527,1.22E-06,113.23,139.4485034,1323.818,1042.561712,-0.531002331,0.647249191,0.187702265,0.165048544,0,0.177679477,0.21224,0.119208609,-0.163038556
3917,La51Al41C8,La51 Al41 C8,-0.009529194,0.010360604,0.012472191,1.4251,0.54696479,7.98,6.765515256,2.51,0.66482176,82.86507653,76.20872637,1.563,0.558135952,57.23,33.27743781,1.12E-06,114.18,141.1169226,1295.1527,996.0095767,-0.537936828,0.649350649,0.185064935,0.165584416,0,0.177202841,0.205336123,0.118779776,-0.162064492
3918,La51Al42C7,La51 Al42 C7,-0.012848719,0.012848719,0.016996732,1.4157,0.529729325,7.97,6.792023185,2.51,0.668856054,83.01478491,76.44908729,1.5685,0.551066976,57.08,33.23509333,1.02E-06,115.13,142.8431892,1266.4874,944.8074278,-0.544417098,0.651465798,0.182410423,0.166123779,0,0.176629735,0.19822366,0.118583463,-0.161645829
3919,La51Al43C6,La51 Al43 C6,-0.016162361,0.016162361,0.028674418,1.4063,0.51133916,7.96,6.821523895,2.51,0.673208742,83.1644933,76.72187423,1.574,0.543824765,56.93,33.20245707,9.25E-07,116.08,144.631745,1237.8221,887.936442,-0.550414651,0.653594771,0.179738562,0.166666667,0,0.175933436,0.190879227,0.118597282,-0.161750814
3920,La51Al44C5,La51 Al44 C5,-0.01947012,0.01947012,0.04189935,1.3969,0.491598016,7.95,6.854165747,2.51,0.67789671,83.31420168,77.02865356,1.5795,0.536382716,56.78,33.17987355,8.26E-07,117.03,146.4874318,1209.1568,823.9674393,-0.555894028,0.655737705,0.17704918,0.167213115,0,0.175073131,0.183274866,0.118795279,-0.162341362
3921,La51Al45C4,La51 Al45 C4,-0.022771995,0.022771995,0.048285483,1.3875,0.470259096,7.94,6.890114964,2.51,0.682938778,83.46391007,77.37118432,1.585,0.528710955,56.63,33.16774192,7.26E-07,117.98,148.4155436,1180.4915,750.7761529,-0.560812932,0.657894737,0.174342105,0.167763158,0,0.173984255,0.175376684,0.119148041,-0.163373167
3922,La51Al46C3,La51 Al46 C3,-0.026067987,0.026067987,0.049961923,1.3781,0.447004504,7.93,6.929557802,2.51,0.688355941,83.61361846,77.75144154,1.5905,0.520775708,56.48,33.16652232,6.26E-07,118.93,150.4218887,1151.8262,664.9321375,-0.5651223,0.660066007,0.171617162,0.168316832,0,0.172558779,0.167142945,0.119622751,-0.164795763
3923,La51Al47C2,La51 Al47 C2,0.000397035,0.025996978,0.055325398,1.3687,0.421412309,7.92,6.972703099,2.51,0.694171648,83.76332684,78.17164357,1.596,0.512538505,56.33,33.17674333,5.26E-07,119.88,152.512861,1123.1609,560.1304114,-0.56876633,0.662251656,0.168874172,0.168874172,0,0.170597893,0.15852127,0.120183179,-0.166552535
3924,La51Al48C1,La51 Al48 C1,-0.002770489,0.025267531,0.06344766,1.3593,0.392900557,7.91,7.019785264,2.51,0.700412128,83.91303523,78.63428425,1.6015,0.503955204,56.18,33.19901087,4.27E-07,120.83,154.6955234,1094.4956,421.7118981,-0.57168244,0.664451827,0.166112957,0.169435216,0,0.167659749,0.149444422,0.120789623,-0.168580665
3925,La51Al49C0,La51 Al49,-0.005932131,0.024532201,0.138925685,1.3499,0.360624458,7.9,7.071067812,2.51,0.707106781,84.06274361,79.14217087,1.607,0.494974747,56.03,33.23401872,3.27E-07,121.78,156.9777054,1065.8303,183.5154229,-0.573801164,0.666666667,0.163333333,0.17,0,0.16165471,0.139823663,0.121398779,-0.170811017
3926,La52Al0C48,La52 C48,-0.02802358,0.043497434,0.042426407,1.796,1.025304833,8.28,7.778174593,2.52,0.707106781,77.9959804,89.72815236,1.35,0.883883476,62.76,43.84062043,5.12E-06,73.96,89.80256121,2444.36,1843.427379,-0.450855016,0.574712644,0.275862069,0.149425287,0,0.122037557,0.409508065,0.220962353,-0.464468883
3927,La52Al1C47,La52 Al1 C47,-0.032145716,0.042733603,0.037416574,1.7866,1.010519231,8.27,7.692617662,2.52,0.700541895,78.14568879,88.70093503,1.3555,0.870999929,62.61,43.26476799,5.02E-06,74.91,91.31173567,2415.6947,1828.264919,0.398776286,0.576368876,0.273775216,0.149855908,0,0.13013088,0.40535432,0.214936781,-0.449524786
3928,La52Al2C46,La52 Al2 C46,-0.036260442,0.041962363,0.037416574,1.7772,0.996276065,8.26,7.612169952,2.52,0.694424695,78.29539717,87.73300199,1.361,0.858664584,62.46,42.71794739,4.92E-06,75.86,92.75993596,2387.0294,1813.358174,0.354088674,0.578034682,0.271676301,0.150289017,0,0.135724967,0.401172138,0.209273383,-0.435254122
3929,La52Al3C45,La52 Al3 C45,0.037887805,0.038552724,0.042426407,1.7678,0.982526123,8.25,7.53649426,2.52,0.688726619,78.44510556,86.82039678,1.3665,0.8468341,62.31,42.19810611,4.82E-06,76.81,94.15504632,2358.3641,1798.659304,0.310197575,0.579710145,0.269565217,0.150724638,0,0.140353993,0.396960772,0.204149461,-0.421992146
3930,La52Al4C44,La52 Al4 C44,0.032408645,0.037745524,0.050990195,1.7584,0.969224642,8.24,7.465288938,2.52,0.683422174,78.59481394,85.95957776,1.372,0.835469318,62.16,41.70340097,4.72E-06,77.76,95.50392662,2329.6988,1784.123906,0.26693618,0.581395349,0.26744186,0.151162791,0,0.144348876,0.392719424,0.199625859,-0.409879546
3931,La52Al5C43,La52 Al5 C43,0.026920542,0.037935487,0.06164414,1.749,0.956330709,8.23,7.39828357,2.52,0.678488567,78.74452233,85.14736761,1.3775,0.824534732,62.01,41.2321723,4.62E-06,78.71,96.81259109,2301.0335,1769.710428,0.224268011,0.583090379,0.265306122,0.151603499,0,0.147868765,0.38844725,0.195698384,-0.398923999
3932,La52Al6C42,La52 Al6 C42,0.021423494,0.03830666,0.048989795,1.7396,0.943806749,8.22,7.335235297,2.52,0.673905388,78.89423072,84.38091032,1.383,0.813998031,61.86,40.78292198,4.52E-06,79.66,98.08635132,2272.3682,1755.379659,0.182239704,0.584795322,0.263157895,0.152046784,0,0.151008579,0.384143348,0.192330304,-0.389048155
3933,La52Al7C41,La52 Al7 C41,0.015917504,0.038859044,0.037416574,1.7302,0.931618083,8.21,7.27592568,2.52,0.669654343,79.0439391,83.65763452,1.3885,0.80382971,61.71,40.35429467,4.42E-06,80.61,99.32993165,2243.7029,1741.094281,0.140948308,0.586510264,0.260997067,0.152492669,0,0.153831819,0.37980676,0.189468095,-0.380122964
3934,La52Al8C40,La52 Al8 C40,0.010402569,0.039592637,0.028284271,1.7208,0.919732545,8.2,7.220158019,2.52,0.665719023,79.19364749,82.97522207,1.394,0.794002734,61.56,39.9450617,4.32E-06,81.56,100.5475634,2215.0376,1726.818464,0.100519209,0.588235294,0.258823529,0.152941176,0,0.156384177,0.375436466,0.187047579,-0.371990281
3935,La52Al9C39,La52 Al9 C39,0.035178126,0.035178126,0.024494897,1.7114,0.908120142,8.19,7.167755041,2.52,0.662084711,79.34335587,82.33158106,1.3995,0.784492245,61.41,39.55410721,4.22E-06,82.51,101.7430621,2186.3723,1712.517505,0.061090825,0.589970501,0.256637168,0.15339233,0,0.158700236,0.371031382,0.184996084,-0.364478586
3936,La52Al10C38,La52 Al10 C38,0.030495072,0.030495072,0.028284271,1.702,0.896752757,8.18,7.118556916,2.52,0.658738205,79.49306426,81.72482253,1.405,0.775275311,61.26,39.18041612,4.12E-06,83.46,102.919892,2157.707,1698.157497,0.022803421,0.591715976,0.25443787,0.153846154,0,0.160807155,0.366590354,0.18323387,-0.357414521
3937,La52Al11C37,La52 Al11 C37,0.02580955,0.02580955,0.025495098,1.6926,0.885603889,8.17,7.07241954,2.52,0.655667678,79.64277265,81.15324033,1.4105,0.766330702,61.11,38.82306375,4.02E-06,84.41,104.0812196,2129.0417,1683.705012,-0.014209456,0.59347181,0.252225519,0.154302671,0,0.162726887,0.362112151,0.181676225,-0.350631729
3938,La52Al12C36,La52 Al12 C36,0.021121559,0.021121559,0.025495098,1.6832,0.874648407,8.16,7.029213047,2.52,0.652862549,79.79248103,80.61529372,1.416,0.757638696,60.96,38.48120682,3.92E-06,85.36,105.229959,2100.3764,1669.126808,-0.049827641,0.595238095,0.25,0.154761905,0,0.164477576,0.357595463,0.180236535,-0.343977743
3939,La52Al13C35,La52 Al13 C35,0.016431099,0.016431099,0.032403703,1.6738,0.863862344,8.15,6.988820525,2.52,0.650313378,79.94218942,80.10959227,1.4215,0.749180904,60.81,38.15407554,3.82E-06,86.31,106.3688102,2071.7111,1654.389543,-0.08394943,0.597014925,0.247761194,0.155223881,0,0.166074497,0.353038893,0.178830078,-0.337319239
3940,La52Al14C34,La52 Al14 C34,0.01173817,0.015718461,0.030761346,1.6644,0.853222693,8.14,6.951136898,2.52,0.648011764,80.0918978,79.63488272,1.427,0.74094012,60.66,37.84096671,3.72E-06,87.26,107.5002927,2043.0458,1639.459487,-0.116495155,0.598802395,0.245508982,0.155688623,0,0.167530706,0.348440952,0.177378037,-0.330545756
3941,La52Al15C33,La52 Al15 C33,0.007042773,0.0156902,0.017440044,1.655,0.842707225,8.13,6.916067957,2.52,0.645950273,80.24160619,79.1900376,1.4325,0.732900183,60.51,37.54123777,3.62E-06,88.21,108.6267731,2014.3805,1624.302241,-0.147409339,0.600600601,0.243243243,0.156156156,0,0.168857505,0.343800046,0.175811256,-0.323571947
3942,La52Al16C32,La52 Al16 C32,0.002344907,0.015659472,0.007877173,1.6456,0.832294317,8.12,6.883529525,2.52,0.644122362,80.39131458,78.77404533,1.438,0.725045853,60.36,37.25430148,3.52E-06,89.16,109.7504907,1985.7152,1608.882438,-0.176661491,0.602409639,0.240963855,0.156626506,0,0.170064782,0.339114473,0.174073306,-0.316338461
3943,La52Al17C31,La52 Al17 C31,-0.002355428,0.017070552,0.014830529,1.6362,0.821962788,8.11,6.853446728,2.52,0.64252232,80.54102296,78.38600168,1.4435,0.717362702,60.21,36.9796213,3.42E-06,90.11,110.8735791,1957.0499,1593.163441,-0.204245686,0.604229607,0.238670695,0.157099698,0,0.171161268,0.334382413,0.172122616,-0.308811577
3944,La52Al18C30,La52 Al18 C30,-0.007058232,0.018714678,0.027889771,1.6268,0.811691738,8.1,6.825753372,2.52,0.64114522,80.69073135,78.02510233,1.449,0.709837007,60.06,36.71670738,3.32E-06,91.06,111.9980855,1928.3846,1577.107013,-0.230179106,0.606060606,0.236363636,0.157575758,0,0.172154737,0.329601914,0.169933538,-0.300981787
3945,La52Al19C29,La52 Al19 C29,0.013929798,0.018910865,0.041662142,1.6174,0.801460392,8.09,6.800391406,2.52,0.639986872,80.84043973,77.69063651,1.4545,0.702455665,59.91,36.46511296,3.22E-06,92.01,113.125988,1899.7193,1560.672967,-0.254499767,0.607902736,0.234042553,0.158054711,0,0.173052155,0.324770881,0.167496373,-0.292861545
3946,La52Al20C28,La52 Al20 C28,0.009334408,0.016349676,0.055620399,1.608,0.791247937,8.08,6.777310467,2.52,0.639043788,80.99014812,77.38198156,1.46,0.695206098,59.76,36.22443131,3.13E-06,92.96,114.2592121,1871.054,1543.818773,-0.277263647,0.609756098,0.231707317,0.158536585,0,0.173859801,0.319887064,0.164816478,-0.284482412
3947,La52Al21C27,La52 Al21 C27,0.004736549,0.013963221,0.060797173,1.5986,0.78103337,8.07,6.7564675,2.52,0.638313154,81.13985651,77.09859834,1.4655,0.688076177,59.61,35.994293,3.03E-06,93.91,115.3996441,1842.3887,1526.499129,-0.298541464,0.611620795,0.229357798,0.159021407,0,0.174583362,0.314948043,0.161912631,-0.27589183
3948,La52Al22C26,La52 Al22 C26,0.000136221,0.011751502,0.051925873,1.5892,0.770795319,8.06,6.737826436,2.52,0.637792804,81.28956489,76.84002733,1.471,0.681054143,59.46,35.77436351,2.93E-06,94.86,116.5491458,1813.7234,1508.665475,-0.318415285,0.613496933,0.226993865,0.159509202,0,0.175228012,0.309951206,0.158814887,-0.267149738
3949,La52Al23C25,La52 Al23 C25,-0.004466575,0.010767463,0.045785328,1.5798,0.760511876,8.05,6.72135794,2.52,0.637481204,81.43927328,76.60588552,1.4765,0.674128536,59.31,35.56434128,2.83E-06,95.81,117.7095663,1785.0581,1490.265436,-0.336975168,0.615384615,0.224615385,0.16,0,0.175798467,0.304893735,0.15556212,-0.258325191
3950,La52Al24C24,La52 Al24 C24,-0.009071841,0.010930293,0.043546484,1.5704,0.7501604,8.04,6.707039213,2.52,0.637377439,81.58898166,76.39586397,1.482,0.667288122,59.16,35.36395587,2.73E-06,96.76,118.8827547,1756.3928,1471.242184,-0.354315958,0.617283951,0.222222222,0.160493827,0,0.176299037,0.29977258,0.152199482,-0.249493149
3951,La52Al25C23,La52 Al25 C23,0.005999022,0.013513841,0.045785328,1.561,0.739717311,8.03,6.694853849,2.52,0.637481204,81.73869005,76.20972585,1.4875,0.66052182,59.01,35.17296657,2.63E-06,97.71,120.0705718,1727.7275,1451.533692,-0.370534349,0.619195046,0.219814241,0.160990712,0,0.176733658,0.294584433,0.148775905,-0.240731514
3952,La52Al26C22,La52 Al26 C22,0.002263168,0.015900967,0.051925873,1.5516,0.729157861,8.02,6.684791745,2.52,0.637792804,81.88839844,76.04730527,1.493,0.65381864,58.86,34.99116111,2.53E-06,98.66,121.2749013,1699.0622,1431.071857,-0.385726283,0.621118012,0.217391304,0.161490683,0,0.177105921,0.289325697,0.145341811,-0.232118511
3953,La52Al27C21,La52 Al27 C21,-0.001468448,0.018120067,0.060797173,1.5422,0.718455875,8.01,6.676849064,2.52,0.638313154,82.03810682,75.90850653,1.4985,0.647167603,58.71,34.81835472,2.43E-06,99.61,122.4976623,1670.3969,1409.781464,-0.399984714,0.62305296,0.214953271,0.161993769,0,0.177419083,0.283992455,0.14194709,-0.223730426
3954,La52Al28C20,La52 Al28 C20,-0.005195824,0.020171139,0.056902283,1.5328,0.707583455,8,6.671028242,2.52,0.639043788,82.18781521,75.79330406,1.504,0.640557676,58.56,34.65438936,2.33E-06,100.56,123.7408202,1641.7316,1387.578933,-0.413397762,0.625,0.2125,0.1625,0,0.177676079,0.278580427,0.138639398,-0.215639733
3955,La52Al29C19,La52 Al29 C19,-0.008918961,0.022054184,0.044282578,1.5234,0.696510643,7.99,6.667338058,2.52,0.639986872,82.33752359,75.70174281,1.5095,0.633977693,58.41,34.49913314,2.23E-06,101.51,125.0063989,1613.0663,1364.370813,-0.426047228,0.626959248,0.210031348,0.163009404,0,0.177879512,0.27308492,0.135462807,-0.208379977
