,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
79,(Zr0.5Ti0.02Cu0.38Al0.1)95Ho5,8,Zr47.5 Ti1.9 Cu36.1 Al9.5 Ho5,-0.022647502,0.022650613,0.048609302,1.56136,0.338761872,7.832,4.830326177,2.905,0.368782104,77.99074117,35.59266888,1.45645,0.162367124,58.986,18.50257808,2.63E-07,178.868,222.46309,1713.21362,542.5698951,-0.551362544,0.238157512,0.013804127,0.668119733,0.079918628,0.648246196,0.111529593,0.118885961,-0.101198617
80,Fe48Cr15Mo14C15B6Y2,8,Fe48 Cr15 Mo14 C15 B6 Y2,0.002884049,0.015052356,0.040554015,1.9591,0.359826773,8.52,3.438806813,2.79,0.486479097,52.264997,30.36233614,1.277,0.337970362,65.58,17.7855188,60000000000,94.92,39.28849367,2348.64,850.4144751,0.281471428,0.26635514,0.056074766,0.677570093,0,0.849370479,0.184596376,0.212562602,-0.12060329
81,Cr30Fe26Co7Mo14C15B6Y2,8,Cr30 Fe26 Co7 Mo14 C15 B6 Y2,-0.007136433,0.022322564,0.043969687,1.9371,0.356301073,8.29,3.39950122,2.79,0.457852057,51.90383565,28.57948554,1.2735,0.316692436,65.19,16.98063756,60000000000,98.42,35.94923132,2400.98,769.4085467,0.313580833,0.252019386,0.05815832,0.689822294,0,0.990597577,0.185628197,0.246418107,-0.207789588
82,Cu46 Zr45 Al7 Y2,8,Cu46 Zr45 Al7 Y2,-0.001944978,0.004245445,0.057348835,1.6096,0.364190787,7.83,4.832912625,2.93,0.334851292,73.9487847,24.30444592,1.442,0.15686166,61.27,17.19060438,2.17E-07,211.14,238.873953,1683.4971,552.7030666,-0.441070674,0.21598878,0.009817672,0.774193548,0,0.540209993,0.113179167,0.109957116,-0.090029759
83,Er36 Al24 Co20 Y20,8,Er36 Al24 Co20 Y20,-0.002192725,0.008948736,0.025248762,1.4528,0.308123635,10.56,4.901652872,2.76,0.498907103,96.25661826,66.65823283,1.56,0.277425784,44.92,29.47488013,4.48E-07,85.2,105.3544651,1586.1528,428.7142363,-0.97879624,0.245098039,0.029411765,0.196078431,0.529411765,0.513692223,0.138874938,0.188378019,-0.28885485
84,(Zr0.5Ti0.02Cu0.38Al0.1)95Dy5,8,Zr47.5 Ti1.9 Cu36.1 Al9.5 Dy5,-0.019833764,0.021571836,0.067690472,1.56086,0.339545702,7.782,4.75286072,2.905,0.368782104,77.86922517,35.12632408,1.45645,0.162367124,59.036,18.35015149,2.68E-07,178.618,222.7566427,1710.51362,542.6081793,-0.554937761,0.239900468,0.013905152,0.673009368,0.073185012,0.644692467,0.110302658,0.119120322,-0.102072817
85,Mg65Cu15Ag10Gd4Y6,8,Mg65 Cu15 Ag10 Gd4 Y6,-0.005326413,0.017343986,0.051206888,1.4507,0.364780814,4.63,5.436333654,1.7,1.298387292,47.741321,49.77476538,1.5175,0.155596773,67.93,19.13878932,1.21E-07,208.46,170.5243771,1098.4485,362.3487644,-0.259853063,0.377969762,0,0.561555076,0.060475162,1.297355299,0.092705974,0.067609138,-0.038469965
86,(Zr0.5Ti0.02Cu0.38Al0.1)95Gd5,8,Zr47.5 Ti1.9 Cu36.1 Al9.5 Gd5,-0.019905182,0.022155054,0.067690472,1.55986,0.341174037,7.682,4.642820548,2.905,0.368782104,77.60672517,34.14155622,1.45895,0.169919689,59.186,17.91026831,2.88E-07,178.618,222.7566427,1705.76362,543.6545843,-0.551651057,0.243464052,0.014111705,0.690433749,0.051990493,0.644820323,0.110908126,0.119055813,-0.103911432
87,Mg65Cu15Ag10Gd8Y2,8,Mg65 Cu15 Ag10 Gd8 Y2,-0.002892181,0.016719733,0.042426407,1.4499,0.366299071,4.91,5.607286097,1.7,1.300315829,50.475087,56.88888549,1.5175,0.155827886,68.01,18.8389239,1.50E-07,208.22,171.2843672,1089.8885,335.6636604,-0.241277982,0.356415479,0,0.529531568,0.114052953,1.266952363,0.091558897,0.064783239,-0.034223286
88,Mg58.5Cu30.5Gd11,8,Mg58.5 Cu30.5 Gd11,0.015563817,0.019465843,0.047316899,1.47785,0.378867917,5.625,5.802063201,1.83,1.32558289,50.897455,55.5713271,1.48725,0.173311803,67.635,19.22603481,1.75E-07,216.81,174.2634337,1128.42485,339.397398,-0.14766652,0.301333333,0,0.561777778,0.136888889,1.298456923,0.115663008,0.061189122,-0.001892932
89,Mg60.5Cu28.5Gd11,8,Mg60.5 Cu28.5 Gd11,0.010517674,0.015425403,0.03009245,1.46605,0.375391894,5.445,5.811072673,1.79,1.329683033,50.112635,56.35439629,1.49025,0.173194068,67.655,19.44746686,1.76E-07,212.01,172.8500194,1119.72945,342.3780678,-0.143495419,0.31496786,0,0.543617998,0.141414141,1.310788974,0.112894396,0.060302335,-0.019521891
90,Ce65 Al10 Cu20 Co5,8,Ce65 Al10 Cu20 Co5,-0.016112297,0.016112297,0.039528471,1.363,0.469084214,6.55,4.908204987,2.9,0.414039336,109.4294136,59.20745485,1.665,0.349897944,46.4,27.40316283,4.90E-07,115.65,217.0197599,1147.501,264.693007,-0.337919616,0.324324324,0.018018018,0.540540541,0.117117117,0.401710611,0.152984203,0.05943173,-0.015944632
91,Ce69.8 Al10 Cu20 Co0.2,8,Ce69.8 Al10 Cu20 Co0.2,-0.030782304,0.030997928,0.063407413,1.32652,0.474493067,6.31,5.220736455,2.9,0.440989586,113.3261883,61.45827816,1.689,0.361799638,44.864,28.91633213,5.23E-07,111.378,233.4511247,1113.901,194.3261909,-0.27871245,0.338983051,0.018832392,0.510734463,0.131450094,0.335972652,0.142587214,0.053059005,0.015243519
92,(La0.5Ce0.5)65 Al10 Co25,8,La32.5 Ce32.5 Al10 Co25,-0.017816899,0.026507476,0.030618622,1.3525,0.399797069,5.825,3.97976996,2.9,0.354477715,108.1134304,51.55744526,1.6975,0.331043619,45.125,20.95318058,4.58E-07,56.3,83.10770152,1270.172,351.5399967,-0.596618648,0.414507772,0.020725389,0.497409326,0.067357513,0.596712399,0.161079094,0.099866464,-0.04457821
93,La62Al14Cu20Ag4,8,La62 Al14 Cu20 Ag4,-0.015264886,0.021739644,0.080854808,1.3646,0.469020117,6.32,5.751215443,2.86,0.466016864,106.9227348,58.6220803,1.718,0.406645731,48.9,27.47194555,3.89E-07,138.16,225.3108099,1191.297,164.087568,-0.383054874,0.357723577,0.028455285,0.613821138,0,0.378888768,0.158755784,0.063787303,-0.10019967
94,La62.5Al12.5Ag5Cu17.5Co2.5,8,La62.5 Al12.5 Ag5 Cu17.5 Co2.5,-0.01346992,0.020856557,0.084779125,1.36475,0.470704141,6.2,5.599744892,2.875,0.441941738,108.175901,57.06282276,1.725,0.398098157,48.375,26.79733379,3.93E-07,131.5,220.4358507,1205.865,195.2955745,-0.370846801,0.358585859,0.025252525,0.616161616,0,0.423943251,0.158457333,0.060354542,-0.071656087
102,Mg65Cu15Ag10Gd6Y4,7.75,Mg65 Cu15 Ag10 Gd6 Y4,-0.004108976,0.017016317,0.057542255,1.4503,0.365269039,4.77,5.521539889,1.7,1.298387292,49.108204,53.43782503,1.5175,0.155596773,67.97,18.9756723,1.35E-07,208.34,170.7776191,1094.1685,349.0706447,-0.26000832,0.36687631,0,0.545073375,0.088050314,1.292324082,0.092135485,0.067453881,-0.038593012
103,Al15Ni25Zr60,7.6,Al15 Ni25 Zr60,0.001840028,0.025282946,0.124129623,1.517,0.331230303,6.85,4.84489143,2.85,0.479301293,73.45498079,31.98777969,1.455,0.161496381,58.15,15.96321786,2.82E-07,71.8,99.694669,1848.8205,563.2820408,-0.770503513,0.373831776,0.028037383,0.598130841,0,0.29692018,0.093001297,0.136144291,-0.183245909
104,Mg65Cu15Ag10Gd10,7.5,Mg65 Cu15 Ag10 Gd10,-0.001676026,0.016454237,0.036927447,1.4495,0.36788039,5.05,5.694315907,1.7,1.304198827,51.84197,60.19302033,1.5175,0.156293218,68.05,18.72813367,1.64E-07,208.1,172.0491671,1085.6085,321.9875517,-0.208475823,0.346534653,0,0.514851485,0.138613861,1.203263028,0.090976091,0.064246912,-0.03424666
105,Pd79Cu2Ag4Si10P5,7,Pd79 Cu2 Ag4 Si10 P5,-0.001679721,0.009707237,0.050990195,2.1527,0.178257181,10.71,2.580148557,2.85,0.593965224,94.0146861,46.49269975,1.357,0.21561228,71.79,10.54753123,0.000100091,97.0918,144.1973487,1705.2771,575.100199,-0.157976843,0.039087948,0.038002172,0.922909881,0,0.419875984,0.092071188,0.077409263,0.032724081
106,Pd75Si15Ag5Cu5,7,Pd75 Si15 Ag5 Cu5,-0.002282477,0.007864125,0.033333333,2.1265,0.199038849,10.7,2.214145213,2.85,0.557651871,92.598535,44.76020245,1.3625,0.186225342,71.65,8.838317354,0.000150083,118,160.6693317,1753.7225,252.3422896,-0.126538998,0.043478261,0.032608696,0.923913043,0,0.401478195,0.085545057,0.079971603,0.030394236
107,Pd40Cu40P20,7,Pd40 Cu40 P20,0.003510423,0.006002998,0.046770717,2.078,0.181727818,11.4,2.318404624,2.8,0.5,74.1811524,36.10651823,1.3,0.189571886,74.4,9.893179469,7.01E-08,188.8472,217.9820312,1337.788,689.8613937,-0.59051557,0.085106383,0.063829787,0.85106383,0,0.447149841,0.114923528,0.138064066,-0.113028906
108,Ti47Cu38Zr7.5Fe2.5Sn2Si1Ag2,7,Ti47 Cu38 Zr7.5 Fe2.5 Sn2 Si1 Ag2,0.003452905,0.014547944,0.055827114,1.6881,0.254324058,7.2,4.509217359,2.97,0.215338819,59.695314,20.83339616,1.39425,0.083299398,60.46,13.88161472,1.02E-05,177.505,231.844234,1684.7678,434.5510543,-0.271002545,0.225352113,0.008450704,0.766197183,0,1.381803108,0.076405128,0.08745859,0.009351943
109,(Ti0.41Zr0.25Be0.28Fe0.06)80Cu20,7,Ti32.8 Zr20 Be22.4 Fe4.8 Cu20,0.019349775,0.022122219,0.030868898,1.59064,0.218899932,5.144,3.655586794,2.552,0.956525068,51.35366477,31.50325824,1.3416,0.195447815,61.104,13.72402994,2.35E-07,138.216,168.4148411,1770.17,322.7682262,-0.652155057,0.34992224,0,0.65007776,0,0.903807603,0.120165933,0.154876357,-0.082794269
110,Ti45Zr20Be21Ni14,7,Ti45 Zr20 Be21 Ni14,5.90E-05,0.016559405,0.020548047,1.5561,0.200589323,4.42,2.867196002,2.58,0.977993663,49.89458422,31.8837944,1.3495,0.200980409,58.3,13.43927118,2.85E-07,67.14,81.03681336,1868.57,235.8206206,-0.783073966,0.452488688,0,0.547511312,0,0.598353537,0.115124456,0.161542974,-0.194694257
111,Ti45Zr20Be30Cr5,7,Ti45 Zr20 Be30 Cr5,0.005778615,0.013872514,0.033014624,1.513,0.116857345,3.5,1.315037379,2.4,1.123902974,45.0884096,35.1582216,1.325,0.231455025,58.7,14.82276242,2.84E-07,76.2,93.30167741,1876.05,271.945504,-0.583854135,0.557142857,0,0.442857143,0,0.662931534,0.125029908,0.151519021,-0.231671037
112,Ti41Zr25Be26Fe8,7,Ti41 Zr25 Be26 Fe8,-0.002771607,0.017193381,0.024494897,1.5185,0.158748113,3.8,1.810714921,2.48,1.051998659,49.24223732,35.2826451,1.3465,0.223100585,58.06,13.92884254,2.90E-07,70.57,86.87662699,1878.29,251.2653222,-0.621212287,0.526315789,0,0.473684211,0,0.691966791,0.125408062,0.148978951,-0.192309816
113,Ti41Zr25Be28Al6,7,Ti41 Zr25 Be28 Al6,0.005138803,0.01957104,0.060616666,1.5001,0.120486539,3.98,2.949383883,2.38,1.075827455,46.57377328,36.5275613,1.3305,0.230256937,59.52,15.64023072,2.85E-07,82.07,101.0326742,1820.6182,373.3221689,-0.739594797,0.591715976,0.017751479,0.390532544,0,0.596329154,0.125123919,0.155816698,-0.22507912
114,Cu43Zr40Ag7Ti10,7,Cu43 Zr40 Ag7 Ti10,0.002797302,0.007739009,0.030184617,1.6381,0.340881555,7.5,4.374316566,3,0,76.151854,21.99145845,1.4525,0.125720355,60.63,14.05644777,2.22E-07,213.5,238.5155003,1715.5862,474.8292053,-0.278327217,0.2,0,0.8,0,0.841264558,0.102938951,0.103343741,-0.062225585
115,Cu45Zr45Ag7Al3,7,Cu45 Zr45 Ag7 Al3,-0.002348098,0.006000543,0.037749172,1.6369,0.367486716,7.91,4.62840121,2.97,0.222236365,78.00672016,23.05725938,1.4545,0.141245731,61.82,15.21555909,2.05E-07,227.5,244.0102206,1683.0457,533.3693833,-0.345213327,0.194480946,0.003942181,0.801576873,0,0.604958414,0.106880181,0.102535129,-0.062507078
116,Zr52.5Al10 Ti5Cu17.9 Ni14.6,7,Zr52.5 Al10 Ti5 Cu17.9 Ni14.6,-0.019374589,0.019643272,0.056173565,1.55521,0.318011894,7.029,4.434934993,2.9,0.369689767,72.92807426,26.53280226,1.4475,0.138428127,58.945,14.54906421,2.64E-07,121.561,178.1359786,1802.92583,505.5700926,-0.7723227,0.302040139,0.016586499,0.681373362,0,0.547457994,0.099416437,0.127806842,-0.109136107
117,Ti41Zr25Zr29Al5,7,Ti41 Zr54 Al5,-0.011577181,0.01716176,0.020548047,1.4301,0.149257428,4.45,2.674723635,2.95,0.297191515,70.23550693,31.58653267,1.4735,0.120990935,51.37,9.052663982,3.99E-07,33.19,63.13629469,1991.6035,353.1676264,-0.111360719,0.506329114,0.012658228,0.481012658,0,1.947131183,0.053332276,0.076124828,0.038642417
118,Zr58Nb3Cu16Ni013Al10,7,Zr58 Nb3 Cu16 Ni13 Al10,0.006812581,0.026172841,0.055365207,1.5327,0.325512253,6.83,4.551518704,2.9,0.384047686,76.19276726,27.06556978,1.459,0.143805789,58.24,15.03641379,2.71E-07,114.29,178.9070844,1851.9702,563.597074,-0.638598717,0.310463122,0.017152659,0.67238422,0,0.536107263,0.096960105,0.110616937,-0.114745481
119,Fe51Mo12Cr4Mn10C15B6Er2,7,Fe51 Mo12 Cr4 Mn10 C15 B6 Er2,0.006301174,0.013753515,0.047827816,1.9436,0.374731094,8.9,3.31412368,2.79,0.491267947,53.3628435,35.07315883,1.275,0.338523983,65.96,17.90847321,60000000000,84.94,49.95605284,2257.21,908.1492544,0.451199369,0.270588235,0.052941176,0.641176471,0.035294118,0.844461312,0.182526131,0.22620679,-0.128179088
120,(Fe0.712B0.24Y0.048)96Nb4,7,Fe68.352 B23.04 Y4.608 Nb4,0.006568298,0.010375679,0.043929932,1.8410752,0.248105367,8.8016,3.731969696,2.7696,0.610342394,48.47506557,32.99685793,1.293712,0.372005258,64.78112,20.08310894,2.30E+11,63.84576,35.39021857,1971.96224,399.7259238,-0.244008433,0.30164984,0.035459246,0.662890914,0,0.643119335,0.174161237,0.108942039,0.07531137
121,Mg65Y10Cu15Ag5Pd5,7,Mg65 Y10 Cu15 Ag5 Pd5,-0.007798141,0.017074501,0.047140452,1.465,0.403285121,4.3,5.129796762,1.7,1.298146827,44.935145,41.02814284,1.5075,0.157048884,67.75,19.43591083,9.74E-08,190.8,159.6782645,1136.6645,441.5033571,-0.400966988,0.395348837,0,0.604651163,0,0.781148927,0.094426029,0.076312658,-0.063221484
122,La62.5Al12.5Ag5Cu17.5Fe2.5,7,La62.5 Al12.5 Ag5 Cu17.5 Fe2.5,-0.01346992,0.020856557,0.084779125,1.3635,0.468370561,6.175,5.581278495,2.875,0.441941738,108.0986961,57.18530081,1.72625,0.396127319,48.3,26.72645827,3.94E-07,131,220.6028672,1206.94,200.945364,-0.333987167,0.360406091,0.025380711,0.614213198,0,0.452899251,0.158457333,0.059093086,-0.059913037
125,Mg65Cu25Gd10,6.666666667,Mg65 Cu25 Gd10,0.008802462,0.011615524,0.040824829,1.4465,0.371250896,5.05,5.861014003,1.7,1.34237856,47.40975,56.61353878,1.4925,0.169849963,68.15,19.31128537,1.64E-07,205.1,169.9510122,1097.8925,346.1049222,-0.126108519,0.346534653,0,0.514851485,0.138613861,1.369851603,0.10672651,0.056701521,-0.047650325
126,Fe39Co9Cr15Mo14C15B6Y2,6.5,Fe39 Co9 Cr15 Mo14 C15 B6 Y2,0.002884049,0.015052356,0.054974742,1.9636,0.341245431,8.61,3.276246556,2.79,0.463809546,52.54293455,29.00947319,1.2725,0.320400646,65.85,16.89021713,60000000000,96.72,37.09325749,2344.77,814.2271916,0.311799505,0.262672811,0.055299539,0.68202765,0,0.980201758,0.184596376,0.252889245,-0.193202053
127,Fe51Mo12Cr4Mn10C15B6Y2,6.5,Fe51 Mo12 Cr4 Mn10 C15 B6 Y2,0.006088141,0.01327928,0.047827816,1.9432,0.375837267,8.68,3.342011785,2.79,0.491267947,51.7957805,29.76370588,1.276,0.340663748,66.02,17.7001666,60000000000,84.98,49.87566152,2257.15,908.1931464,0.46121353,0.279635258,0.054711246,0.665653495,0,0.85127885,0.184177996,0.226065814,-0.128483589
128,Fe68B22Y6Mo4,6.5,Fe68 B22 Y6 Mo4,-0.002996371,0.014705254,0.049459893,1.8528,0.272212241,8.72,3.70436419,2.78,0.595437196,49.524971,33.28179946,1.305,0.372685696,64.14,20.65059581,2.20E+11,66.92,41.26796128,1972.04,418.679147,-0.215662064,0.300613497,0.033742331,0.665644172,0,0.748927861,0.178743632,0.112169044,0.072106526
129,Mg61Cu28Gd11,6.5,Mg61 Cu28 Gd11,0.009255266,0.01441442,0.028674418,1.4631,0.374472436,5.4,5.813117361,1.78,1.330694573,49.91643,56.56386119,1.491,0.173188965,67.66,19.50849347,1.76E-07,210.81,172.4862195,1117.5556,343.1555913,-0.142382836,0.318518519,0,0.538888889,0.142592593,1.313893429,0.112171277,0.060073146,-0.023884831
130,Zr55Al20Co25,6.25,Zr55 Al20 Co25,0.00508626,0.027797157,0.063084006,1.5235,0.300874775,7.05,4.700706187,2.8,0.518562979,70.30280647,33.01123956,1.44,0.163470759,58.95,15.84841534,2.59E-07,84.65,105.8802836,1799.094,593.5241952,-0.804699823,0.396039604,0.03960396,0.564356436,0,0.326336816,0.095252066,0.150187074,-0.178300404
131,Pd77Si15Ag3Cu5,6,Pd77 Si15 Ag3 Cu5,-0.002268343,0.007694501,0.048534066,2.1319,0.201966915,10.68,2.300599858,2.85,0.578333895,92.569571,46.39641715,1.3585,0.185397888,71.61,9.184751152,0.000150085,110.84,150.4468196,1765.5849,232.9961371,-0.113714869,0.041394336,0.032679739,0.925925926,0,0.373291832,0.085406304,0.078755408,0.033541589
132,Au40Si20Cu28Ag7Pd5,6,Au40 Si20 Cu28 Ag7 Pd5,-0.007918858,0.02832457,0.065096083,2.1731,0.362440215,11.55,1.471991852,2.8,0.473314782,115.0683816,83.22448338,1.32,0.150142283,73.58,6.840954308,0.00020002,303.7,125.3866046,1430.3552,200.4315747,-0.099509617,0.075907591,0.02640264,0.528052805,0.369636964,0.726384585,0.099102034,0.096453264,-0.03937208
133,Fe66Co10Mo4P9C4B4Si3,6,Fe66 Co10 Mo4 P9 C4 B4 Si3,-0.002253002,0.009536056,0.058428083,1.9199,0.238827254,9.27,3.48802189,2.8,0.5440289,51.13169108,22.75075317,1.302,0.270466363,66.79,15.66068123,40000000000,79.56124,46.22273326,1813.027,879.7010425,-0.192694007,0.2696011,0.061898212,0.668500688,0,0.709827842,0.112261362,0.141632686,0.034953648
134,Fe68Ni5Mo5Cr2P12.5C5B2.5,6,Fe68 Ni5 Mo5 Cr2 P12.5 C5 B2.5,-0.004555201,0.011038024,0.045886333,1.93335,0.275193352,9.26,3.807215193,2.8,0.558227095,51.48872225,23.60949949,1.30125,0.287909844,66.92,16.91308342,25000000000,75.4845,48.52768949,1794.6675,1030.829457,-0.182226375,0.26584022,0.068870523,0.665289256,0,0.626813235,0.117388641,0.143975759,0.029791194
135,Ti50Ni15Cu25Sn5Zr5,6,Ti50 Ni15 Cu25 Sn5 Zr5,0.001431805,0.014882398,0.05756396,1.696,0.24502319,7.15,4.391365495,2.95,0.268271685,59.12071,21.22467892,1.39,0.057075176,60.15,13.27606071,2.43E-07,129.15,194.839979,1700.7965,458.8997037,-0.522408473,0.244755245,0.013986014,0.741258741,0,0.934854928,0.072654387,0.112929955,-0.042878346
136,Ti45Cu40Zr7.5Fe2.5Sn2Si1Sc2,6,Ti45 Cu40 Zr7.5 Fe2.5 Sn2 Si1 Sc2,0.003668411,0.014751696,0.053553647,1.6839,0.258172643,7.18,4.525138443,2.97,0.214860022,58.75064824,18.97317337,1.39325,0.083471304,59.84,15.60876475,1.02E-05,176.785,230.478614,1684.6846,428.2695962,-0.336828881,0.225988701,0.008474576,0.765536723,0,1.325493991,0.08096108,0.095246711,-0.009572034
137,Ti44Cu40Zr7.5Fe2.5Sn2Si1Sc3,6,Ti44 Cu40 Zr7.5 Fe2.5 Sn2 Si1 Sc3,0.002309436,0.014748472,0.057371792,1.6821,0.259016928,7.17,4.508066265,2.97,0.213442568,58.72153736,18.87778302,1.39525,0.086822017,59.52,16.28366932,1.02E-05,176.725,229.0228349,1683.4146,424.5392295,-0.350606867,0.226308345,0.008486563,0.765205092,0,1.344438162,0.08282259,0.095628268,-0.011103105
138,Ti40Zr10Cu36Pd14,6,Ti40 Zr10 Cu36 Pd14,-0.001655931,0.016323538,0.052493386,1.741,0.324410792,7.36,4.090342873,3,0,66.04456,25.01591636,1.397,0.067924147,60.88,12.53113631,2.25E-07,165.18,214.3768728,1733.9242,353.0528169,-0.817225684,0.184782609,0,0.815217391,0,0.57702899,0.072712524,0.166039672,-0.099613095
139,Ti40Zr10Cu38Pd12,6,Ti40 Zr10 Cu38 Pd12,0.001263357,0.016122333,0.041096093,1.735,0.318071607,7.38,4.142068832,3,0,65.18708,24.19219412,1.396,0.068874832,60.94,12.68817831,2.23E-07,171.74,218.9405645,1724.5186,360.900774,-0.75128974,0.18699187,0,0.81300813,0,0.616011215,0.073731144,0.154600248,-0.082726725
140,Ti55Zr10Cu9Ni8Be18,6,Ti55 Zr10 Cu9 Ni8 Be18,0.010115078,0.01302296,0.044278139,1.5864,0.197688168,4.75,3.409665606,2.64,0.960018732,47.48605476,27.68756975,1.3435,0.183339601,58.65,13.89759501,2.77E-07,91.88,144.8331994,1821.5893,278.287647,-0.59814263,0.402105263,0,0.597894737,0,0.766195499,0.101369361,0.129964856,-0.085463247
141,Cu50.4 Ni5.6 Ti31 Zr13,6,Cu50.4 Ni5.6 Ti31 Zr13,0.017769713,0.020849037,0.03253574,1.71486,0.276466934,7.864,4.324963934,3,0,62.0119044,16.65734692,1.3915,0.082170712,62.22,13.28911975,1.93E-07,216.506,233.8633815,1659.43408,396.9536038,-0.307315293,0.190233978,0,0.809766022,0,1.039941526,0.084156765,0.094744607,0.016890954
142,Ti50Zr15Be18Cu9Ni8,6,Ti50 Zr15 Be18 Cu9 Ni8,0.003500456,0.014801291,0.048565213,1.5759,0.203207421,4.75,3.307952643,2.64,0.931380631,49.65390476,29.24328466,1.351,0.185616334,58.55,13.57641275,2.79E-07,91.93,140.4764211,1830.9393,280.3817642,-0.643586468,0.402105263,0,0.597894737,0,0.784162266,0.106639101,0.133711584,-0.088762047
143,Ti45Zr20Be31Cu4,6,Ti45 Zr20 Be31 Cu4,0.010661662,0.015818438,0.039800541,1.5217,0.145395688,3.66,2.162117001,2.38,1.138752209,45.12056642,35.81346429,1.3195,0.233892267,59.5,15.36412642,2.79E-07,89.4,122.6305591,1836.9608,288.1299369,-0.592064107,0.535519126,0,0.464480874,0,0.622315221,0.126984511,0.151708021,-0.233956485
144,Ti45Zr20Be35,6,Ti45 Zr20 Be35,0.014900632,0.018379989,0.023570226,1.5085,0.113239694,3.3,1.197109379,2.3,1.197109379,42.9392137,37.22831707,1.3075,0.24724864,59.7,15.95811447,2.80E-07,81,100.3741034,1845.05,276.6325842,-0.595635482,0.606060606,0,0.393939394,0,0.519912167,0.131323402,0.159398647,-0.277871567
145,Cu54 Ni6 Zr22 Ti18,6,Cu54 Ni6 Zr22 Ti18,0.011746962,0.020489238,0.02981424,1.7104,0.307136903,8.14,4.289297952,3,0,66.521784,18.14043026,1.403,0.101597812,62.86,13.49978632,1.81E-07,230.48,233.353924,1654.4158,423.6020033,-0.359128666,0.179361179,0,0.820638821,0,0.873207132,0.096756787,0.10153096,-0.011285954
146,Ti41Zr25Be30Ag4,6,Ti41 Zr25 Be30 Ag4,-0.004379088,0.017936028,0.046904158,1.5121,0.156498788,3.68,2.123926837,2.4,1.113240149,49.4498526,39.62733536,1.3405,0.244245516,59.1,15.0826385,2.84E-07,88.97,125.297104,1845.2072,305.0080739,-0.580502624,0.532608696,0,0.467391304,0,0.651555531,0.128432296,0.153486124,-0.234657093
147,Ti41Zr25Be32Ni2,6,Ti41 Zr25 Be32 Ni2,0.003637861,0.016160774,0.030912062,1.5045,0.138520915,3.48,1.610794669,2.36,1.142685684,46.48923624,37.82066321,1.3245,0.242421125,59.14,15.30666618,2.86E-07,77.39,95.33916197,1861.57,273.3047881,-0.648433595,0.574712644,0,0.425287356,0,0.563295998,0.131881313,0.159508321,-0.260534325
148,Cu54Ag6Zr33Ti7,6,Cu54 Ag6 Zr33 Ti7,0.007806342,0.012193245,0.010540926,1.6885,0.348093065,8.2,4.460770915,3,0,74.241542,21.51160135,1.4345,0.129979499,62.88,14.3868242,1.81E-07,250.93,242.437513,1645.4016,482.7977411,-0.270841007,0.170731707,0,0.829268293,0,0.754041814,0.10504533,0.100121658,-0.044125758
149,Cu46.4 Ag11.6 Zr35 Ti7,6,Cu46.4 Ag11.6 Zr35 Ti7,0.00033156,0.01014065,0.038268786,1.67878,0.338911691,8.06,4.305712288,3,0,77.2771452,22.45570592,1.4525,0.130225126,62.364,13.83760117,1.89E-07,245.07,235.961717,1653.92716,475.3646529,-0.294001519,0.17617866,0,0.82382134,0,0.839680362,0.102299146,0.104026814,-0.032228751
150,Ti30Zr35Be35,6,Ti30 Zr35 Be35,-0.004973401,0.020409965,0.033402133,1.477,0.133100674,3.3,1.169795304,2.3,1.169795304,49.4427637,42.19274043,1.33,0.262578309,59.4,15.86787553,2.85E-07,81.15,97.94910064,1873.1,296.4326497,-0.639596366,0.606060606,0,0.393939394,0,0.506949968,0.142295522,0.168470005,-0.314150008
151,Cu54Zr36Ag10,6,Cu54 Zr36 Ag10,0.005669678,0.008328033,0.033776151,1.6978,0.36593992,8.48,4.455120791,3,0,77.9423,21.58366501,1.447,0.140579722,63.62,14.54390994,1.67E-07,267.28,243.1980492,1622.7688,504.6481096,-0.27903845,0.160377358,0,0.839622642,0,0.617622075,0.107334546,0.102821689,-0.057345626
